id,transaction_id,name,item_type_category_id,amount,quantity,confidence
1e4e4552-c292-5a07-87a4-f472b00ee144,ba1d2702-174b-55b7-948a-51e5fa328684,"Atlantic salmon fillet, per lb",968cb096-c18d-575b-81f5-6d06a9ee3a17,8.18,2,0.98
88a4f72d-decf-5afa-8731-dee5b56148e2,ba1d2702-174b-55b7-948a-51e5fa328684,"Atlantic salmon fillet, per lb",968cb096-c18d-575b-81f5-6d06a9ee3a17,14.04,1,0.86
ed36a9e0-8bb7-56fe-b4ed-7b321e9eb7a0,ad506651-ae8a-5292-bec4-6a9b47922b5f,"Ryobi drill bit set, 20 piece",b37366c7-b51f-5b63-95f1-e4bd96f6ad3e,33.73,3,0.7
6c931742-bc0c-5a0b-95fc-a01b3e22c5c3,ad506651-ae8a-5292-bec4-6a9b47922b5f,"Ryobi drill bit set, 20 piece",b37366c7-b51f-5b63-95f1-e4bd96f6ad3e,21.61,2,0.88
4a880be1-0250-5b38-a266-d07cf78f05dc,ad506651-ae8a-5292-bec4-6a9b47922b5f,"Miracle-Gro potting mix, 25 qt",b37366c7-b51f-5b63-95f1-e4bd96f6ad3e,26.05,2,0.87
aa808002-8252-5e56-a47f-622d8b0ab8e3,ad506651-ae8a-5292-bec4-6a9b47922b5f,"Husky heavy-duty storage bin, 27 gal",b37366c7-b51f-5b63-95f1-e4bd96f6ad3e,36.53,1,0.88
75311154-9003-590c-b7f9-79b4f27aeaf4,ad506651-ae8a-5292-bec4-6a9b47922b5f,"Husky heavy-duty storage bin, 27 gal",b37366c7-b51f-5b63-95f1-e4bd96f6ad3e,26.75,2,0.75
41af070e-1563-589b-8959-b5312d71ab06,ad506651-ae8a-5292-bec4-6a9b47922b5f,"Behr Premium Plus interior paint, 1 gal",b37366c7-b51f-5b63-95f1-e4bd96f6ad3e,70.25,1,0.94
ee353ad3-ec36-52f0-a86b-f62364efed2b,a8b171b5-d12d-5623-a79c-0f3d118e44ab,"Mandarin orange chicken, frozen",9f0065b4-325d-5ecd-9328-d24b02759cfc,12.42,3,0.79
65e47783-4b93-59de-8ca2-6872384b0417,a8b171b5-d12d-5623-a79c-0f3d118e44ab,"Unexpected cheddar cheese, 7 oz",968cb096-c18d-575b-81f5-6d06a9ee3a17,9.61,2,0.85
0cc4fea3-1d5f-5d71-93e2-0d5b931d07e6,a8b171b5-d12d-5623-a79c-0f3d118e44ab,"Unexpected cheddar cheese, 7 oz",968cb096-c18d-575b-81f5-6d06a9ee3a17,10.91,1,0.89
13e59c39-8b43-5623-8f06-b98381eb273d,a8b171b5-d12d-5623-a79c-0f3d118e44ab,Cold brew coffee concentrate,1f008adf-0619-503a-a18b-d7efc791afea,32.16,2,0.71
e4e93b9d-d4fd-5c7d-a3c1-b38ba574605b,76020d2b-c1c4-50f1-8291-9e09ff246215,"Equate daily multivitamin tablets, 200 count",b37366c7-b51f-5b63-95f1-e4bd96f6ad3e,4.23,3,0.92
17c8ec4a-a44f-5857-b4d0-7fd2b1fcdfad,76020d2b-c1c4-50f1-8291-9e09ff246215,"Great Value cage-free large eggs, 18 count",968cb096-c18d-575b-81f5-6d06a9ee3a17,3.10,3,0.82
5e031e72-798c-5f3b-9fce-82d5d4761206,76020d2b-c1c4-50f1-8291-9e09ff246215,"Marketside rotisserie chicken, hot",9f0065b4-325d-5ecd-9328-d24b02759cfc,4.83,1,0.72
20029038-b6dc-5e51-aabf-3e3efa4dba50,76020d2b-c1c4-50f1-8291-9e09ff246215,"Mainstays bath towel, charcoal",b37366c7-b51f-5b63-95f1-e4bd96f6ad3e,5.69,1,0.92
8d6ee850-3303-56b8-b217-f66a4197af06,372170a5-1d60-5311-8457-b5e27939eb9d,"Equate daily multivitamin tablets, 200 count",b37366c7-b51f-5b63-95f1-e4bd96f6ad3e,23.47,2,0.97
eb32b79a-1860-5cdb-9a34-ea082b76c5e4,372170a5-1d60-5311-8457-b5e27939eb9d,"Fresh bananas, per lb",968cb096-c18d-575b-81f5-6d06a9ee3a17,21.45,2,0.91
19b87e46-1692-5988-b508-5b11d2ac6a22,372170a5-1d60-5311-8457-b5e27939eb9d,"Tide hygienic clean detergent, 92 fl oz",b37366c7-b51f-5b63-95f1-e4bd96f6ad3e,27.79,2,0.87
9543d2a2-d4fb-55ca-a5b2-b8997caab4cd,372170a5-1d60-5311-8457-b5e27939eb9d,"Fresh bananas, per lb",968cb096-c18d-575b-81f5-6d06a9ee3a17,60.10,3,0.86
c0baa643-8083-525a-b423-5df31691e3ef,119675c7-2c16-5bb1-bfd3-db897e3660a6,"Miracle-Gro potting mix, 25 qt",b37366c7-b51f-5b63-95f1-e4bd96f6ad3e,43.58,2,0.8
8133fa46-9bfe-53cf-93db-565cacbfccb3,119675c7-2c16-5bb1-bfd3-db897e3660a6,"Behr Premium Plus interior paint, 1 gal",b37366c7-b51f-5b63-95f1-e4bd96f6ad3e,106.85,1,0.97
97080560-98be-53bd-8b6f-e099d870ffab,703c1340-6545-59e6-bbf1-14a27ebfdb08,"Organic jasmine rice, 3 lb",968cb096-c18d-575b-81f5-6d06a9ee3a17,4.95,2,0.7
cd5a02c1-d88f-58aa-8fde-277f5628aac8,703c1340-6545-59e6-bbf1-14a27ebfdb08,"Mandarin orange chicken, frozen",9f0065b4-325d-5ecd-9328-d24b02759cfc,6.03,2,0.86
2baaf051-4c50-53da-a373-c55f9261ad88,703c1340-6545-59e6-bbf1-14a27ebfdb08,Cold brew coffee concentrate,1f008adf-0619-503a-a18b-d7efc791afea,14.77,3,0.76
df6b1950-b0ee-519a-aac1-f8ec4ca0d23a,c29952dd-4aba-542d-aab9-6c0d01165a6a,"Miracle-Gro potting mix, 25 qt",b37366c7-b51f-5b63-95f1-e4bd96f6ad3e,24.74,1,0.75
c29c642e-90ce-5139-a4e2-91e3468bf7ea,c29952dd-4aba-542d-aab9-6c0d01165a6a,"Behr Premium Plus interior paint, 1 gal",b37366c7-b51f-5b63-95f1-e4bd96f6ad3e,21.40,2,0.94
0cc044c6-cdd9-5f05-aad2-88c6cd1079f2,c29952dd-4aba-542d-aab9-6c0d01165a6a,"Behr Premium Plus interior paint, 1 gal",b37366c7-b51f-5b63-95f1-e4bd96f6ad3e,18.48,3,0.96
c74da9dd-96a9-5865-b07a-28c0abb714ba,c29952dd-4aba-542d-aab9-6c0d01165a6a,"Behr Premium Plus interior paint, 1 gal",b37366c7-b51f-5b63-95f1-e4bd96f6ad3e,36.43,1,0.8
31fc20c4-98e7-5f5f-9209-1105eb910c04,d2dc6d52-4961-54f1-acd8-7dc825ef45af,"Mainstays bath towel, charcoal",b37366c7-b51f-5b63-95f1-e4bd96f6ad3e,17.30,2,0.96
dd2aa242-834c-5db7-bc15-19dd875ebeb1,d2dc6d52-4961-54f1-acd8-7dc825ef45af,"Great Value cage-free large eggs, 18 count",968cb096-c18d-575b-81f5-6d06a9ee3a17,9.48,2,0.98
68f0de52-3258-5a7e-8c72-5a6711e28126,d2dc6d52-4961-54f1-acd8-7dc825ef45af,"Marketside rotisserie chicken, hot",9f0065b4-325d-5ecd-9328-d24b02759cfc,25.63,3,0.78
86524d03-e99d-58a7-b107-99e55d846884,4aee2fe0-586c-563f-beb9-f8beaf8c1151,"Ryobi drill bit set, 20 piece",b37366c7-b51f-5b63-95f1-e4bd96f6ad3e,34.67,3,0.71
fc4b0edd-421e-5367-aa2c-c0ad642da41e,4aee2fe0-586c-563f-beb9-f8beaf8c1151,"Miracle-Gro potting mix, 25 qt",b37366c7-b51f-5b63-95f1-e4bd96f6ad3e,52.24,1,0.75
70ab73b6-228b-50b8-acc7-38e7ca34ef43,8e3bd383-8ec7-51ae-ba76-d68366065cd5,"Ryobi drill bit set, 20 piece",b37366c7-b51f-5b63-95f1-e4bd96f6ad3e,6.98,3,0.82
6c7b4716-dadd-5461-8e43-b7f35d30de6d,8e3bd383-8ec7-51ae-ba76-d68366065cd5,"Behr Premium Plus interior paint, 1 gal",b37366c7-b51f-5b63-95f1-e4bd96f6ad3e,8.61,2,0.8
76a1f37b-22d4-5363-a6ea-547493efac82,8e3bd383-8ec7-51ae-ba76-d68366065cd5,"Miracle-Gro potting mix, 25 qt",b37366c7-b51f-5b63-95f1-e4bd96f6ad3e,6.08,1,0.84
fc7c1e04-50c2-5d6a-9bc3-764b57404d3c,8e3bd383-8ec7-51ae-ba76-d68366065cd5,"Husky heavy-duty storage bin, 27 gal",b37366c7-b51f-5b63-95f1-e4bd96f6ad3e,9.16,3,0.91
35762c27-3284-525c-9b5c-11268b824e41,8e3bd383-8ec7-51ae-ba76-d68366065cd5,"Miracle-Gro potting mix, 25 qt",b37366c7-b51f-5b63-95f1-e4bd96f6ad3e,11.86,2,0.82
7e3d7a6c-ac68-59d0-857e-e300ba1dc3e8,e7463120-fd42-558f-88e5-b3309554d3a2,"Miracle-Gro potting mix, 25 qt",b37366c7-b51f-5b63-95f1-e4bd96f6ad3e,43.86,1,0.96
0cd027c1-a0e4-5595-a795-f6c97fbcfd38,e7463120-fd42-558f-88e5-b3309554d3a2,"Miracle-Gro potting mix, 25 qt",b37366c7-b51f-5b63-95f1-e4bd96f6ad3e,47.26,2,0.95
ac7ad38b-5704-58e1-b6e0-c03cfdea2f8f,e7463120-fd42-558f-88e5-b3309554d3a2,"Husky heavy-duty storage bin, 27 gal",b37366c7-b51f-5b63-95f1-e4bd96f6ad3e,51.62,2,0.79
03e9976b-16d1-5231-ada7-8cdde91e3b86,e7463120-fd42-558f-88e5-b3309554d3a2,"Ryobi drill bit set, 20 piece",b37366c7-b51f-5b63-95f1-e4bd96f6ad3e,90.82,2,0.9
b6ffbfec-deb5-599d-ae2c-431475c3140b,3f751ce3-c149-571b-8db8-5912c4d006a1,"Husky heavy-duty storage bin, 27 gal",b37366c7-b51f-5b63-95f1-e4bd96f6ad3e,54.50,1,0.91
4f3266f8-b45c-5aac-96f4-e5414db315ac,3f751ce3-c149-571b-8db8-5912c4d006a1,"Behr Premium Plus interior paint, 1 gal",b37366c7-b51f-5b63-95f1-e4bd96f6ad3e,50.61,3,0.78
d11d56dd-bc1a-5612-b9f1-bb94771fdbe8,3f751ce3-c149-571b-8db8-5912c4d006a1,"Ryobi drill bit set, 20 piece",b37366c7-b51f-5b63-95f1-e4bd96f6ad3e,88.41,1,0.92
0f4f2031-1944-5157-ad1a-ef91d1fcbcee,16cfb0d8-f5d3-5e6c-9eba-20ff3547b88d,Medium iced coffee with oat milk,1f008adf-0619-503a-a18b-d7efc791afea,1.29,2,0.7
c5d6c1de-4c86-5e19-84e6-c93bd1d4ae56,16cfb0d8-f5d3-5e6c-9eba-20ff3547b88d,Half dozen assorted donuts,9f0065b4-325d-5ecd-9328-d24b02759cfc,1.45,2,0.85
c63941fd-cd30-5419-8fc9-4371be273ba1,16cfb0d8-f5d3-5e6c-9eba-20ff3547b88d,Bacon egg and cheese croissant,9f0065b4-325d-5ecd-9328-d24b02759cfc,2.21,3,0.79
54948961-6321-5f66-887d-4d8078fc3b36,1697d1d0-80c1-56bb-baa2-2530429e31b0,"Atlantic salmon fillet, per lb",968cb096-c18d-575b-81f5-6d06a9ee3a17,13.93,2,0.93
33ae6865-140c-5386-993c-e684eaadffd3,1697d1d0-80c1-56bb-baa2-2530429e31b0,"Atlantic salmon fillet, per lb",968cb096-c18d-575b-81f5-6d06a9ee3a17,11.34,1,0.9
17ce5b0b-efbb-51b2-9deb-870bd6957bc6,1697d1d0-80c1-56bb-baa2-2530429e31b0,"Sourdough boule, bakery fresh",9f0065b4-325d-5ecd-9328-d24b02759cfc,16.25,1,0.8
bbdcebef-1f92-55b7-8fbb-bee455ea8452,1697d1d0-80c1-56bb-baa2-2530429e31b0,"Sourdough boule, bakery fresh",9f0065b4-325d-5ecd-9328-d24b02759cfc,27.49,3,0.87
f6f81104-96f1-5152-80e7-f2f67b510212,1697d1d0-80c1-56bb-baa2-2530429e31b0,"Atlantic salmon fillet, per lb",968cb096-c18d-575b-81f5-6d06a9ee3a17,33.91,1,0.89
c87d86ee-5f12-5fc6-864e-1eaa55e85847,4c670fbf-2445-5f17-8508-1fe695d4c561,"Ryobi drill bit set, 20 piece",b37366c7-b51f-5b63-95f1-e4bd96f6ad3e,32.33,1,0.84
a6a5af4c-b366-5999-9805-1db1b330f9d0,4c670fbf-2445-5f17-8508-1fe695d4c561,"Behr Premium Plus interior paint, 1 gal",b37366c7-b51f-5b63-95f1-e4bd96f6ad3e,47.21,2,0.99
cb65e69e-52fd-51f7-9f16-a171efec811f,4c670fbf-2445-5f17-8508-1fe695d4c561,"Husky heavy-duty storage bin, 27 gal",b37366c7-b51f-5b63-95f1-e4bd96f6ad3e,44.13,1,0.88
8dda175c-d1bf-501a-92ec-a9a343d5a740,4c670fbf-2445-5f17-8508-1fe695d4c561,"Behr Premium Plus interior paint, 1 gal",b37366c7-b51f-5b63-95f1-e4bd96f6ad3e,41.89,2,0.77
08876731-ce83-511d-aac0-23af176efc45,4c670fbf-2445-5f17-8508-1fe695d4c561,"Ryobi drill bit set, 20 piece",b37366c7-b51f-5b63-95f1-e4bd96f6ad3e,46.31,3,0.86
6fcf866d-78b5-59c5-b0da-97d57f44419c,4c670fbf-2445-5f17-8508-1fe695d4c561,"Ryobi drill bit set, 20 piece",b37366c7-b51f-5b63-95f1-e4bd96f6ad3e,71.46,3,0.71
7f70b0d7-c3d1-57d3-a460-bfee4e50e924,6f794b15-1741-58ec-b6e5-da75b7b06c8b,"Colgate Optic White toothpaste, 4.2 oz",b37366c7-b51f-5b63-95f1-e4bd96f6ad3e,1.56,1,0.79
cafdca68-398d-5d14-bc94-e10390db1e89,6f794b15-1741-58ec-b6e5-da75b7b06c8b,"CVS Health ibuprofen 200mg caplets, 100 ct",b37366c7-b51f-5b63-95f1-e4bd96f6ad3e,1.62,1,0.86
a8c29feb-cef9-54f4-9ccc-19fe1f1d0730,6f794b15-1741-58ec-b6e5-da75b7b06c8b,Neutrogena Ultra Sheer sunscreen SPF 55,875ccc19-66e7-5835-86a5-73be20384685,3.20,2,0.98
34487e8d-3cc4-56de-b236-7b7a17549b11,6f794b15-1741-58ec-b6e5-da75b7b06c8b,"Colgate Optic White toothpaste, 4.2 oz",b37366c7-b51f-5b63-95f1-e4bd96f6ad3e,2.74,2,0.75
e1540351-c9e5-58fc-a467-3556e8786e31,6f794b15-1741-58ec-b6e5-da75b7b06c8b,"Colgate Optic White toothpaste, 4.2 oz",b37366c7-b51f-5b63-95f1-e4bd96f6ad3e,3.56,1,0.93
9158a336-7549-596a-b6f9-0388636dc3c0,6f794b15-1741-58ec-b6e5-da75b7b06c8b,"CVS Health ibuprofen 200mg caplets, 100 ct",b37366c7-b51f-5b63-95f1-e4bd96f6ad3e,3.60,1,0.96
595db3c5-22fc-5cda-b9b9-307a7e971986,f6c9e488-f373-5929-be6a-4ce36ed44ae2,Cold brew coffee concentrate,1f008adf-0619-503a-a18b-d7efc791afea,16.93,2,0.7
26748e43-0a61-54eb-b29d-54e6437d6cee,f6c9e488-f373-5929-be6a-4ce36ed44ae2,"Unexpected cheddar cheese, 7 oz",968cb096-c18d-575b-81f5-6d06a9ee3a17,24.09,3,0.89
324c24ce-e10b-5c94-8d34-7dcb57311efc,bde0b24c-c485-5876-90e2-2cd3021801d3,"Behr Premium Plus interior paint, 1 gal",b37366c7-b51f-5b63-95f1-e4bd96f6ad3e,83.78,2,0.84
d8b49e1a-cdc8-506c-8d8a-78e5db6e72b4,bde0b24c-c485-5876-90e2-2cd3021801d3,"Ryobi drill bit set, 20 piece",b37366c7-b51f-5b63-95f1-e4bd96f6ad3e,88.77,1,0.8
0c453562-6714-5d54-8f03-82ebfe02160b,bde0b24c-c485-5876-90e2-2cd3021801d3,"Ryobi drill bit set, 20 piece",b37366c7-b51f-5b63-95f1-e4bd96f6ad3e,98.15,3,0.9
1240193d-8dd2-5cdd-89ef-139f9c02b7c1,f19ab464-f6b2-54f4-8de8-2d8a88cdedf6,"Command picture hanging strips, medium",b37366c7-b51f-5b63-95f1-e4bd96f6ad3e,2.83,1,0.93
e4e79b83-5909-5b69-a8a8-838d20ed8455,f19ab464-f6b2-54f4-8de8-2d8a88cdedf6,"Command picture hanging strips, medium",b37366c7-b51f-5b63-95f1-e4bd96f6ad3e,3.07,2,0.86
a3242445-14ed-5ec2-9812-28e035d7611c,f19ab464-f6b2-54f4-8de8-2d8a88cdedf6,"Sony WH-CH520 wireless headphones, black",dfc56eef-4ac9-50ce-b4c8-81cc669c4374,5.02,3,0.86
bff098fb-9771-5b48-aef3-0a135fa80bf3,f19ab464-f6b2-54f4-8de8-2d8a88cdedf6,Kindle ebook: personal finance workbook,a9848b00-9c7c-507a-b1f6-7ae28230a56b,5.26,3,0.77
02ca019c-d468-5a6b-b372-4b4b71ceee16,f19ab464-f6b2-54f4-8de8-2d8a88cdedf6,"Sony WH-CH520 wireless headphones, black",dfc56eef-4ac9-50ce-b4c8-81cc669c4374,5.97,1,0.81
0afd702c-6892-5310-90ae-849e2ebfff7c,f19ab464-f6b2-54f4-8de8-2d8a88cdedf6,"Anker 20W USB-C fast charger, white",dfc56eef-4ac9-50ce-b4c8-81cc669c4374,6.30,3,0.75
d05a9225-be66-5f7a-859a-5a7befe8978e,b4cbeec4-7d63-5ea0-ac82-dd52cb276c84,10 piece Chicken McNuggets,9f0065b4-325d-5ecd-9328-d24b02759cfc,1.00,3,0.98
9c0c3839-767c-5ef7-97be-968925c8d939,b4cbeec4-7d63-5ea0-ac82-dd52cb276c84,McCafe medium latte,1f008adf-0619-503a-a18b-d7efc791afea,1.14,1,0.9
18f55892-7fa0-51ab-a9a0-0f181b8c1b34,b4cbeec4-7d63-5ea0-ac82-dd52cb276c84,Quarter Pounder meal,9f0065b4-325d-5ecd-9328-d24b02759cfc,1.99,3,0.74
92684426-52cd-5ea8-bd7d-57e2b3522345,b4cbeec4-7d63-5ea0-ac82-dd52cb276c84,Quarter Pounder meal,9f0065b4-325d-5ecd-9328-d24b02759cfc,1.57,3,0.88
d6a3bf78-4056-5aa7-ae63-e90fe357efcf,b4cbeec4-7d63-5ea0-ac82-dd52cb276c84,Quarter Pounder meal,9f0065b4-325d-5ecd-9328-d24b02759cfc,3.21,3,0.83
600d64ce-f1d1-590f-8d1d-86794a48c39a,e97bd6b4-32d4-5c3e-9e5e-b9342131f9b6,"Apple AirTag, single pack",dfc56eef-4ac9-50ce-b4c8-81cc669c4374,40.15,1,0.88
4c8db905-026a-589f-8fa2-6a370a1bc88d,e97bd6b4-32d4-5c3e-9e5e-b9342131f9b6,Logitech MX Master 3S wireless mouse,dfc56eef-4ac9-50ce-b4c8-81cc669c4374,34.58,3,0.73
bb85a19d-3f49-5ae3-97c2-4443e749d45f,e97bd6b4-32d4-5c3e-9e5e-b9342131f9b6,"SanDisk Extreme portable SSD, 1TB",dfc56eef-4ac9-50ce-b4c8-81cc669c4374,44.95,2,0.87
8b134558-83c7-52b2-ad42-978aef966686,e97bd6b4-32d4-5c3e-9e5e-b9342131f9b6,"Apple AirTag, single pack",dfc56eef-4ac9-50ce-b4c8-81cc669c4374,39.29,2,0.92
e20582f7-e33e-503f-a9fa-61841d316321,e97bd6b4-32d4-5c3e-9e5e-b9342131f9b6,"Apple AirTag, single pack",dfc56eef-4ac9-50ce-b4c8-81cc669c4374,25.64,2,0.87
bf30d86d-b6f8-5770-b26a-43b881c356bb,e97bd6b4-32d4-5c3e-9e5e-b9342131f9b6,Logitech MX Master 3S wireless mouse,dfc56eef-4ac9-50ce-b4c8-81cc669c4374,72.98,2,0.94
60863a64-36ae-5f64-8dfc-942b013fba16,fbc7c84d-8606-5382-aa1d-3e41f952e41c,"Olay Regenerist face moisturizer, 1.7 oz",875ccc19-66e7-5835-86a5-73be20384685,8.00,2,0.89
1dc581e1-11f4-5bab-b863-b0b3912c0e94,fbc7c84d-8606-5382-aa1d-3e41f952e41c,"Threshold cotton sheet set, queen",b37366c7-b51f-5b63-95f1-e4bd96f6ad3e,8.49,3,0.78
fbecd63b-5d7d-5a6c-8fcd-8cfd24d56ee0,fbc7c84d-8606-5382-aa1d-3e41f952e41c,"Up & Up paper towels, 6 double rolls",b37366c7-b51f-5b63-95f1-e4bd96f6ad3e,9.50,2,0.83
031ac15a-f80e-5219-95dd-55b5eb9d1615,543ebaad-d662-5a48-a4d4-a27b4c5a391b,Chips and tomatillo salsa,9f0065b4-325d-5ecd-9328-d24b02759cfc,4.83,2,0.92
a4124b22-81b0-56c0-bc6f-edd4f7cc633f,543ebaad-d662-5a48-a4d4-a27b4c5a391b,Chips and tomatillo salsa,9f0065b4-325d-5ecd-9328-d24b02759cfc,7.14,1,0.77
e3ca9810-f036-5482-8e7a-0b6a24f152d5,206b7f67-e98c-5dd7-bb5d-16263bebaf09,"Behr Premium Plus interior paint, 1 gal",b37366c7-b51f-5b63-95f1-e4bd96f6ad3e,5.38,3,0.97
e2271cb8-4ea1-59b2-80cd-1cd7b1b6129e,206b7f67-e98c-5dd7-bb5d-16263bebaf09,"Husky heavy-duty storage bin, 27 gal",b37366c7-b51f-5b63-95f1-e4bd96f6ad3e,4.38,2,0.91
ae7175e2-7488-598b-95b8-8dcb649d7fd1,206b7f67-e98c-5dd7-bb5d-16263bebaf09,"Husky heavy-duty storage bin, 27 gal",b37366c7-b51f-5b63-95f1-e4bd96f6ad3e,6.57,3,0.74
f8fe3f0a-8efb-5f72-a3fd-d441ab704511,3ec3bb40-0b77-56fd-9b6b-7f24e5b3700d,"Behr Premium Plus interior paint, 1 gal",b37366c7-b51f-5b63-95f1-e4bd96f6ad3e,32.68,3,0.87
972a725d-dfd6-5fd9-be0c-dcee20c6fc9f,3ec3bb40-0b77-56fd-9b6b-7f24e5b3700d,"Ryobi drill bit set, 20 piece",b37366c7-b51f-5b63-95f1-e4bd96f6ad3e,25.18,1,0.77
20a6bcbc-24f2-507c-82db-94c3d4a1000e,3ec3bb40-0b77-56fd-9b6b-7f24e5b3700d,"Husky heavy-duty storage bin, 27 gal",b37366c7-b51f-5b63-95f1-e4bd96f6ad3e,37.96,2,0.71
dfe3504c-5d8d-505c-82c1-9e7f6d51f9aa,3ec3bb40-0b77-56fd-9b6b-7f24e5b3700d,"Miracle-Gro potting mix, 25 qt",b37366c7-b51f-5b63-95f1-e4bd96f6ad3e,23.12,3,0.91
2d433aae-3958-5ebd-ab96-247a87c5cd99,3ec3bb40-0b77-56fd-9b6b-7f24e5b3700d,"Behr Premium Plus interior paint, 1 gal",b37366c7-b51f-5b63-95f1-e4bd96f6ad3e,64.24,3,0.73
97e6c02a-6f8d-57e5-82d0-902b2a91489f,3f661b7a-84a4-54a7-aaa4-67995249045d,"Olay Regenerist face moisturizer, 1.7 oz",875ccc19-66e7-5835-86a5-73be20384685,17.27,1,0.71
a2416475-611d-5935-87c1-86432c2a51cb,3f661b7a-84a4-54a7-aaa4-67995249045d,LEGO Speed Champions car set,a0c8e4f4-727a-54fd-8788-686976c4a82e,16.82,1,0.98
5fc141f9-499a-5c9a-8fce-0b292bfa711b,3f661b7a-84a4-54a7-aaa4-67995249045d,"Good & Gather organic whole milk, 1 gal",968cb096-c18d-575b-81f5-6d06a9ee3a17,31.87,1,0.9
a0feb96d-7b5d-5812-bff7-152f832d0926,0ee99949-1b35-5129-afe2-b8478387d8a6,"Ryobi drill bit set, 20 piece",b37366c7-b51f-5b63-95f1-e4bd96f6ad3e,19.84,1,0.98
800ccb40-173a-50d8-a0e7-c6812e07f21f,0ee99949-1b35-5129-afe2-b8478387d8a6,"Miracle-Gro potting mix, 25 qt",b37366c7-b51f-5b63-95f1-e4bd96f6ad3e,26.10,2,0.86
dbee4971-bb54-5110-bf9b-ad27c8a88cfb,0ee99949-1b35-5129-afe2-b8478387d8a6,"Ryobi drill bit set, 20 piece",b37366c7-b51f-5b63-95f1-e4bd96f6ad3e,30.00,1,0.93
599b75f8-be1f-5ce4-8cab-c011ecfae1f1,0ee99949-1b35-5129-afe2-b8478387d8a6,"Husky heavy-duty storage bin, 27 gal",b37366c7-b51f-5b63-95f1-e4bd96f6ad3e,38.39,1,0.87
ee193602-0b7a-51a1-824e-28fe83a20eaf,0ee99949-1b35-5129-afe2-b8478387d8a6,"Miracle-Gro potting mix, 25 qt",b37366c7-b51f-5b63-95f1-e4bd96f6ad3e,71.71,1,0.74
7f323646-d092-5d72-8385-390fc14e46cd,66934fbc-a432-5635-92ee-a7cca51b5d64,"Husky heavy-duty storage bin, 27 gal",b37366c7-b51f-5b63-95f1-e4bd96f6ad3e,87.41,2,0.9
09676460-6240-5bcd-8f97-0b281193487f,66934fbc-a432-5635-92ee-a7cca51b5d64,"Miracle-Gro potting mix, 25 qt",b37366c7-b51f-5b63-95f1-e4bd96f6ad3e,197.94,1,0.96
f0842ef0-8228-555e-b608-dc799c635bfa,02dfd1e0-e4d7-5f05-be37-2b3e3456944c,"Kroger gala apples, 3 lb bag",968cb096-c18d-575b-81f5-6d06a9ee3a17,2.74,3,0.88
1bcc892a-edf7-510d-8a9e-adfed177afe3,02dfd1e0-e4d7-5f05-be37-2b3e3456944c,"Simple Truth organic Greek yogurt, 32 oz",968cb096-c18d-575b-81f5-6d06a9ee3a17,2.50,3,0.85
1e8080f8-b497-50aa-b215-aae70ce533fd,02dfd1e0-e4d7-5f05-be37-2b3e3456944c,"Kroger purified water, 24 pack",1f008adf-0619-503a-a18b-d7efc791afea,2.30,2,0.98
bd418ab0-e9e6-51a8-9994-cbc495538df5,02dfd1e0-e4d7-5f05-be37-2b3e3456944c,Home Chef ready-to-cook salmon meal,9f0065b4-325d-5ecd-9328-d24b02759cfc,2.39,2,0.77
6263db95-d8f3-59b0-b10c-94b35a8f44c0,02dfd1e0-e4d7-5f05-be37-2b3e3456944c,"Simple Truth organic Greek yogurt, 32 oz",968cb096-c18d-575b-81f5-6d06a9ee3a17,3.23,2,1.0
7b7c3ccf-f8d5-5e19-b38e-50d2efe7a2b5,02dfd1e0-e4d7-5f05-be37-2b3e3456944c,"Simple Truth organic Greek yogurt, 32 oz",968cb096-c18d-575b-81f5-6d06a9ee3a17,6.81,2,0.92
21da2d95-b6e2-5e10-b537-fa71d61908b2,4ddef5fe-5ec9-5bbb-826f-473b561a5f0d,Calvin Klein slim-fit chinos,95b5aa5e-4831-5a09-8b4c-36da6ac64ad5,96.14,1,0.75
4e155590-1de3-57a0-a96e-7ac5b19e4a52,4ddef5fe-5ec9-5bbb-826f-473b561a5f0d,Charter Club wrinkle-resistant dress shirt,95b5aa5e-4831-5a09-8b4c-36da6ac64ad5,117.22,3,0.97
d5b2c837-6901-5f5a-b4ca-baaba7bb0120,bb4fb210-25bf-580e-88b3-94a5a5d6eb9b,Cold brew coffee concentrate,1f008adf-0619-503a-a18b-d7efc791afea,11.75,1,0.81
97fe637c-36ac-5403-bca2-64b138f7f340,bb4fb210-25bf-580e-88b3-94a5a5d6eb9b,"Organic jasmine rice, 3 lb",968cb096-c18d-575b-81f5-6d06a9ee3a17,7.87,2,0.99
6bee26dd-4f23-5099-b7c4-03dfa889f72f,bb4fb210-25bf-580e-88b3-94a5a5d6eb9b,"Mandarin orange chicken, frozen",9f0065b4-325d-5ecd-9328-d24b02759cfc,13.08,2,0.8
95fe67f9-1917-5107-b22d-493d9a5c2daa,bb4fb210-25bf-580e-88b3-94a5a5d6eb9b,Everything but the Bagel seasoning,968cb096-c18d-575b-81f5-6d06a9ee3a17,8.15,3,0.79
0154ba98-6336-5867-94c6-c3c2fb925c38,bb4fb210-25bf-580e-88b3-94a5a5d6eb9b,Cold brew coffee concentrate,1f008adf-0619-503a-a18b-d7efc791afea,12.22,2,0.71
0078a777-3acb-5eb4-a761-4cca13f99c59,bb4fb210-25bf-580e-88b3-94a5a5d6eb9b,Cold brew coffee concentrate,1f008adf-0619-503a-a18b-d7efc791afea,21.52,3,0.72
