id,household_id,account_id,owner_user_id,merchant_id,amount,currency,base_amount,fx_rate,txn_date,category_id,status,source_document_id,source_channel,flags,notes,confidence,external_id,created_at
68a3d5db-6d13-5350-9556-40f166f469b5,fb1ad2c1-a5b0-5ae0-9d88-507024507a14,de3e3182-4126-54b8-a5b3-1fbacfb03c9e,dac49113-c1bb-5b26-8af5-745de0febf46,c9ef2dab-c18a-5c65-bdc7-b6b34f18356e,-9.59,USD,-9.59,,2025-12-21,71b656bc-548e-5020-b191-229e68650021,confirmed,,manual,{},CVS PHARMACY #2253,0.92,,2025-12-21T00:00:00
5e0d6274-e296-5fef-ae9a-4ff9629bdefd,fb1ad2c1-a5b0-5ae0-9d88-507024507a14,de3e3182-4126-54b8-a5b3-1fbacfb03c9e,dac49113-c1bb-5b26-8af5-745de0febf46,d97309cb-eeb8-505a-9948-eec2d33394db,-122.33,USD,-122.33,,2025-12-21,ccb8e507-d6df-51d3-9c6b-2af43847184c,confirmed,,manual,{},HOME DEPOT #4641 ,0.91,,2025-12-21T00:00:00
1b401019-21db-5f84-81d1-341c339804bf,532788bd-1641-5dc9-b246-c4397ed4af60,859c8fb0-d2a2-5d68-ad57-6ad36dcbffcc,6a8ed953-2c24-5301-8d91-e6aa9dcfeadf,d97309cb-eeb8-505a-9948-eec2d33394db,-164.17,USD,-164.17,,2025-12-22,ccb8e507-d6df-51d3-9c6b-2af43847184c,confirmed,,manual,{'recurring': True},HOME DEPOT #9084 PAYMENT,0.71,,2025-12-22T00:00:00
9baadc81-3e7a-5c1d-823b-24976420d282,532788bd-1641-5dc9-b246-c4397ed4af60,c7c53ab9-c6fe-5a0b-b3a8-36f12237d898,6a8ed953-2c24-5301-8d91-e6aa9dcfeadf,4af9f4ae-4781-5cb6-8281-5c9f09d25ac0,-93.05,USD,-93.05,,2025-12-22,c41a2c56-8547-5a0c-aaec-8c24b93da49d,confirmed,,manual,{},TARGET 6128 PURCHASE,0.96,,2025-12-22T00:00:00
5a30f6e2-a41b-54d8-a329-9ab73c9aab1d,532788bd-1641-5dc9-b246-c4397ed4af60,859c8fb0-d2a2-5d68-ad57-6ad36dcbffcc,6a8ed953-2c24-5301-8d91-e6aa9dcfeadf,d97309cb-eeb8-505a-9948-eec2d33394db,-51.28,USD,-51.28,,2025-12-22,ccb8e507-d6df-51d3-9c6b-2af43847184c,confirmed,,manual,{'recurring': True},HOME DEPOT #9518 DEBIT,0.73,,2025-12-22T00:00:00
bb73afa4-a59e-5d82-b87b-a4ad22f5c3e7,fb1ad2c1-a5b0-5ae0-9d88-507024507a14,494fb35b-ea2e-5ea2-8e6a-da836c11e230,dac49113-c1bb-5b26-8af5-745de0febf46,c905592e-a82b-5c8e-904a-d39c475430ef,-47.54,USD,-47.54,,2025-12-22,f43ab923-88d2-5d30-b514-e67d3c90367a,draft,,manual,{},SHELL OIL 2926 ,0.88,,2025-12-22T00:00:00
c9376790-503c-5b31-b977-cca7dc439e9f,fb1ad2c1-a5b0-5ae0-9d88-507024507a14,de3e3182-4126-54b8-a5b3-1fbacfb03c9e,dac49113-c1bb-5b26-8af5-745de0febf46,78bab17d-4ce4-5345-97e7-6969d2e7a5e9,-256.75,USD,-256.75,,2025-12-22,b7ec2236-fab9-5f74-9e59-c0476c5dccf2,confirmed,,manual,{},DELTA AIR LINES 6205,0.99,,2025-12-22T00:00:00
69c115dc-76be-58ce-a936-9864d5170b0f,fb1ad2c1-a5b0-5ae0-9d88-507024507a14,de3e3182-4126-54b8-a5b3-1fbacfb03c9e,dac49113-c1bb-5b26-8af5-745de0febf46,b7475634-9a3f-5b47-9978-5578a1ceb107,-41.78,USD,-41.78,,2025-12-22,ba8264d5-be92-573d-bee0-fc77ba1eba53,confirmed,,plaid,{},MACY'S,0.7,,2025-12-22T00:00:00
eeaf2ce1-fe2f-5544-ad4b-13554ba32bf9,fb1ad2c1-a5b0-5ae0-9d88-507024507a14,de3e3182-4126-54b8-a5b3-1fbacfb03c9e,dac49113-c1bb-5b26-8af5-745de0febf46,c905592e-a82b-5c8e-904a-d39c475430ef,-52.62,USD,-52.62,,2025-12-22,f43ab923-88d2-5d30-b514-e67d3c90367a,confirmed,,manual,{},SHELL OIL 5542 ,1.0,,2025-12-22T00:00:00
1864d944-c354-5038-ab4c-3314d847fedd,532788bd-1641-5dc9-b246-c4397ed4af60,c7c53ab9-c6fe-5a0b-b3a8-36f12237d898,6a8ed953-2c24-5301-8d91-e6aa9dcfeadf,f573b94f-d6d1-51c3-a8dd-9f4c61a57329,-119.59,USD,-119.59,,2025-12-23,0c9330d7-1154-5540-9033-ff3ccdfd842d,confirmed,,manual,{},VERIZON WIRELESS 5104,0.75,,2025-12-23T00:00:00
95df254a-ff05-50ed-81e1-47552b1fab93,532788bd-1641-5dc9-b246-c4397ed4af60,859c8fb0-d2a2-5d68-ad57-6ad36dcbffcc,6a8ed953-2c24-5301-8d91-e6aa9dcfeadf,aed3c2eb-e1aa-5aab-aed0-039beaa9a52d,-9.99,USD,-9.99,,2025-12-23,8186f853-4ffe-5357-8ca5-adc11ba52b8a,confirmed,,manual,{},SPOTIFY USA,0.81,,2025-12-23T00:00:00
19738e8d-0632-550b-ace8-c6fec925e534,532788bd-1641-5dc9-b246-c4397ed4af60,859c8fb0-d2a2-5d68-ad57-6ad36dcbffcc,6a8ed953-2c24-5301-8d91-e6aa9dcfeadf,5813fb16-6db8-5fd5-9486-97b3414b3ad6,-111.58,USD,-111.58,,2025-12-23,83564403-ac9f-5db5-a4fb-344879db34db,confirmed,,manual,{},WHOLE FOODS 1549 PAYMENT,0.91,,2025-12-23T00:00:00
34ce42ff-f3b7-5774-8b3b-f2519b13ca73,fb1ad2c1-a5b0-5ae0-9d88-507024507a14,494fb35b-ea2e-5ea2-8e6a-da836c11e230,dac49113-c1bb-5b26-8af5-745de0febf46,f573b94f-d6d1-51c3-a8dd-9f4c61a57329,-67.48,USD,-67.48,,2025-12-23,7c8fb462-7d13-54a2-8a1d-9974bce7d252,confirmed,,manual,{},VERIZON WIRELESS 3898,0.89,,2025-12-23T00:00:00
c417e636-6933-517a-bc90-9ddd64c76b42,fb1ad2c1-a5b0-5ae0-9d88-507024507a14,494fb35b-ea2e-5ea2-8e6a-da836c11e230,dac49113-c1bb-5b26-8af5-745de0febf46,234091f8-66bb-5bb3-84d3-5acfb26b89bb,-28.96,USD,-28.96,,2025-12-23,51fda6e9-fdf8-5107-ac9c-83867d45beb7,confirmed,,manual,{},UBER *TRIP 6185,0.98,,2025-12-23T00:00:00
73b44d91-9a49-52e8-be6f-8c5cef6b7379,532788bd-1641-5dc9-b246-c4397ed4af60,859c8fb0-d2a2-5d68-ad57-6ad36dcbffcc,6a8ed953-2c24-5301-8d91-e6aa9dcfeadf,234091f8-66bb-5bb3-84d3-5acfb26b89bb,-13.52,USD,-13.52,,2025-12-24,938be465-3e19-5055-b08e-939e392f553f,confirmed,,manual,{},UBER *TRIP 4255,0.87,,2025-12-24T00:00:00
4550170f-f066-50bc-b989-86a0e91c575e,532788bd-1641-5dc9-b246-c4397ed4af60,859c8fb0-d2a2-5d68-ad57-6ad36dcbffcc,6a8ed953-2c24-5301-8d91-e6aa9dcfeadf,8b093965-626b-562e-ba34-3a2ae16c7328,-12.82,USD,-12.82,,2025-12-24,8d5d7df5-91ea-5998-8eea-33179599a118,confirmed,,plaid,{},PLANET FITNESS,0.89,,2025-12-24T00:00:00
a2299612-3592-5d24-a6ea-0212f052354d,fb1ad2c1-a5b0-5ae0-9d88-507024507a14,494fb35b-ea2e-5ea2-8e6a-da836c11e230,dac49113-c1bb-5b26-8af5-745de0febf46,f573b94f-d6d1-51c3-a8dd-9f4c61a57329,-85.01,USD,-85.01,,2025-12-24,bf16b8ec-849c-50c6-9240-c9ae62d9ba69,confirmed,,manual,{},VERIZON WIRELESS 6087,0.74,,2025-12-24T00:00:00
023d2c3e-d795-5cb5-8252-eedfc3259749,fb1ad2c1-a5b0-5ae0-9d88-507024507a14,de3e3182-4126-54b8-a5b3-1fbacfb03c9e,dac49113-c1bb-5b26-8af5-745de0febf46,d97309cb-eeb8-505a-9948-eec2d33394db,-294.09,USD,-294.09,,2025-12-24,bdba84aa-8286-5caf-8252-985e2f2f3c1a,confirmed,,manual,{},HOME DEPOT #5334 DEBIT,0.89,,2025-12-24T00:00:00
0a11920d-cd36-5a46-a0ea-ca256edb1419,fb1ad2c1-a5b0-5ae0-9d88-507024507a14,494fb35b-ea2e-5ea2-8e6a-da836c11e230,dac49113-c1bb-5b26-8af5-745de0febf46,808b3755-614e-5b7e-ba90-ef88c5558ae5,-10.45,USD,-10.45,,2025-12-24,938be465-3e19-5055-b08e-939e392f553f,confirmed,,manual,{},LYFT,0.73,,2025-12-24T00:00:00
fa48a1ef-250e-57f6-a990-225bb767dcb1,532788bd-1641-5dc9-b246-c4397ed4af60,c7c53ab9-c6fe-5a0b-b3a8-36f12237d898,6a8ed953-2c24-5301-8d91-e6aa9dcfeadf,2d8b3f27-58fe-5583-8d7e-995c79ade98a,-91.61,USD,-91.61,,2025-12-25,83564403-ac9f-5db5-a4fb-344879db34db,confirmed,,manual,{},KROGER #6879,0.89,,2025-12-25T00:00:00
14b19c99-31b1-5104-a3f7-dbfcf840319b,532788bd-1641-5dc9-b246-c4397ed4af60,859c8fb0-d2a2-5d68-ad57-6ad36dcbffcc,6a8ed953-2c24-5301-8d91-e6aa9dcfeadf,4af9f4ae-4781-5cb6-8281-5c9f09d25ac0,-93.95,USD,-93.95,,2025-12-25,ba8264d5-be92-573d-bee0-fc77ba1eba53,draft,,manual,{},TARGET 7977 PAYMENT,0.75,,2025-12-25T00:00:00
b536c920-895d-571b-855e-ca81623ec768,532788bd-1641-5dc9-b246-c4397ed4af60,859c8fb0-d2a2-5d68-ad57-6ad36dcbffcc,6a8ed953-2c24-5301-8d91-e6aa9dcfeadf,d97309cb-eeb8-505a-9948-eec2d33394db,-100.87,USD,-100.87,,2025-12-25,ccb8e507-d6df-51d3-9c6b-2af43847184c,confirmed,,plaid,{},HOME DEPOT #4869 PURCHASE,0.87,,2025-12-25T00:00:00
c79fffb6-a39f-5ad1-8b24-6493f6449d52,fb1ad2c1-a5b0-5ae0-9d88-507024507a14,de3e3182-4126-54b8-a5b3-1fbacfb03c9e,dac49113-c1bb-5b26-8af5-745de0febf46,d97309cb-eeb8-505a-9948-eec2d33394db,-214.15,USD,-214.15,,2025-12-25,ccb8e507-d6df-51d3-9c6b-2af43847184c,confirmed,,manual,{},HOME DEPOT #8593 PURCHASE,0.8,,2025-12-25T00:00:00
023a8dfa-8b52-5ad7-bc39-e78653375949,fb1ad2c1-a5b0-5ae0-9d88-507024507a14,de3e3182-4126-54b8-a5b3-1fbacfb03c9e,dac49113-c1bb-5b26-8af5-745de0febf46,5813fb16-6db8-5fd5-9486-97b3414b3ad6,-101.98,USD,-101.98,,2025-12-25,83564403-ac9f-5db5-a4fb-344879db34db,confirmed,,manual,{},WHOLE FOODS 9750 DEBIT,0.88,,2025-12-25T00:00:00
7409a60c-95ea-5fef-8e64-e8bc8939c241,fb1ad2c1-a5b0-5ae0-9d88-507024507a14,de3e3182-4126-54b8-a5b3-1fbacfb03c9e,dac49113-c1bb-5b26-8af5-745de0febf46,d553f2a4-b2c8-570b-8de4-81fa86437869,-95.48,USD,-95.48,,2025-12-25,83564403-ac9f-5db5-a4fb-344879db34db,confirmed,,manual,{},WAL-MART #4769,0.83,,2025-12-25T00:00:00
cbeed125-183e-51f4-b1a6-b3421ed282a1,fb1ad2c1-a5b0-5ae0-9d88-507024507a14,494fb35b-ea2e-5ea2-8e6a-da836c11e230,dac49113-c1bb-5b26-8af5-745de0febf46,8b093965-626b-562e-ba34-3a2ae16c7328,-21.08,USD,-21.08,,2025-12-25,a519e456-2deb-59d8-a983-e0e4e0e88abb,confirmed,,manual,{},PLANET FITNESS,0.74,,2025-12-25T00:00:00
b3c92c4b-33c1-5d7e-88a4-bfc4c66d0f48,532788bd-1641-5dc9-b246-c4397ed4af60,859c8fb0-d2a2-5d68-ad57-6ad36dcbffcc,6a8ed953-2c24-5301-8d91-e6aa9dcfeadf,41d50eda-694c-5967-8780-12cd00399dab,-4.81,USD,-4.81,,2025-12-26,fa112a1b-3269-5304-b7dc-1ef8de5dddc0,confirmed,,manual,{},DUNKIN',0.95,,2025-12-26T00:00:00
6238fc95-e7cd-533e-8621-50045f966f5d,532788bd-1641-5dc9-b246-c4397ed4af60,859c8fb0-d2a2-5d68-ad57-6ad36dcbffcc,6a8ed953-2c24-5301-8d91-e6aa9dcfeadf,d97309cb-eeb8-505a-9948-eec2d33394db,-263.04,USD,-263.04,,2025-12-26,ccb8e507-d6df-51d3-9c6b-2af43847184c,confirmed,,manual,{},HOME DEPOT #1113 PAYMENT,0.94,,2025-12-26T00:00:00
cfe5352f-7180-5930-bdce-72886a3920df,532788bd-1641-5dc9-b246-c4397ed4af60,c7c53ab9-c6fe-5a0b-b3a8-36f12237d898,6a8ed953-2c24-5301-8d91-e6aa9dcfeadf,d97309cb-eeb8-505a-9948-eec2d33394db,-262.35,USD,-262.35,,2025-12-26,ccb8e507-d6df-51d3-9c6b-2af43847184c,confirmed,,manual,{},HOME DEPOT #1820 PAYMENT,0.93,,2025-12-26T00:00:00
64df6f87-4e0a-58b8-a635-895d1268f856,fb1ad2c1-a5b0-5ae0-9d88-507024507a14,de3e3182-4126-54b8-a5b3-1fbacfb03c9e,dac49113-c1bb-5b26-8af5-745de0febf46,d97309cb-eeb8-505a-9948-eec2d33394db,-276.85,USD,-276.85,,2025-12-26,bdba84aa-8286-5caf-8252-985e2f2f3c1a,confirmed,,plaid,{},HOME DEPOT #2253 PAYMENT,0.92,,2025-12-26T00:00:00
b94ffec5-ff51-5a90-8b04-81c14ba4e446,fb1ad2c1-a5b0-5ae0-9d88-507024507a14,de3e3182-4126-54b8-a5b3-1fbacfb03c9e,dac49113-c1bb-5b26-8af5-745de0febf46,808b3755-614e-5b7e-ba90-ef88c5558ae5,-33.04,USD,-33.04,,2025-12-26,938be465-3e19-5055-b08e-939e392f553f,confirmed,,plaid,{'recurring': True},LYFT,0.78,,2025-12-26T00:00:00
90398ad3-5c3c-5a35-9e06-6b0796682bac,532788bd-1641-5dc9-b246-c4397ed4af60,859c8fb0-d2a2-5d68-ad57-6ad36dcbffcc,6a8ed953-2c24-5301-8d91-e6aa9dcfeadf,d97309cb-eeb8-505a-9948-eec2d33394db,-190.44,USD,-190.44,,2025-12-27,ccb8e507-d6df-51d3-9c6b-2af43847184c,confirmed,,manual,{},HOME DEPOT #7131 ,0.91,,2025-12-27T00:00:00
0a434e08-e38a-5613-aad5-4788a962fb29,532788bd-1641-5dc9-b246-c4397ed4af60,c7c53ab9-c6fe-5a0b-b3a8-36f12237d898,6a8ed953-2c24-5301-8d91-e6aa9dcfeadf,808b3755-614e-5b7e-ba90-ef88c5558ae5,-22.62,USD,-22.62,,2025-12-27,d765f3b4-e63d-5ea7-8e05-58458f986634,confirmed,,manual,{},LYFT,0.83,,2025-12-27T00:00:00
1d6883cb-5375-5a4b-8044-33f6539cc318,532788bd-1641-5dc9-b246-c4397ed4af60,859c8fb0-d2a2-5d68-ad57-6ad36dcbffcc,6a8ed953-2c24-5301-8d91-e6aa9dcfeadf,d97309cb-eeb8-505a-9948-eec2d33394db,-87.87,USD,-87.87,,2025-12-27,ccb8e507-d6df-51d3-9c6b-2af43847184c,confirmed,,manual,{},HOME DEPOT #8971 PAYMENT,0.93,,2025-12-27T00:00:00
3007e5b5-14b3-5b65-9b65-e65e1af9aacd,532788bd-1641-5dc9-b246-c4397ed4af60,c7c53ab9-c6fe-5a0b-b3a8-36f12237d898,6a8ed953-2c24-5301-8d91-e6aa9dcfeadf,d97309cb-eeb8-505a-9948-eec2d33394db,-171.77,USD,-171.77,,2025-12-27,077786c2-88f8-517e-9a65-266b802523c4,confirmed,,manual,{},HOME DEPOT #7851 PAYMENT,0.9,,2025-12-27T00:00:00
750b49b1-5b7f-5766-93ad-7df41138d466,fb1ad2c1-a5b0-5ae0-9d88-507024507a14,de3e3182-4126-54b8-a5b3-1fbacfb03c9e,dac49113-c1bb-5b26-8af5-745de0febf46,234091f8-66bb-5bb3-84d3-5acfb26b89bb,-35.49,USD,-35.49,,2025-12-27,faa9d7bb-1220-5a93-8675-adf7fee33a10,confirmed,,plaid,{},UBER *TRIP 5690,0.7,,2025-12-27T00:00:00
9ca56ab7-368e-5c60-9366-481b6ea99ebc,fb1ad2c1-a5b0-5ae0-9d88-507024507a14,de3e3182-4126-54b8-a5b3-1fbacfb03c9e,dac49113-c1bb-5b26-8af5-745de0febf46,f573b94f-d6d1-51c3-a8dd-9f4c61a57329,-89.92,USD,-89.92,,2025-12-27,2d123316-c022-5b31-8284-b23e61b8e6d0,confirmed,,plaid,{},VERIZON WIRELESS 7722,0.89,,2025-12-27T00:00:00
2691ec07-e7cb-5150-854a-cdedc10200f1,532788bd-1641-5dc9-b246-c4397ed4af60,c7c53ab9-c6fe-5a0b-b3a8-36f12237d898,6a8ed953-2c24-5301-8d91-e6aa9dcfeadf,d97309cb-eeb8-505a-9948-eec2d33394db,-210.04,USD,-210.04,,2025-12-28,ccb8e507-d6df-51d3-9c6b-2af43847184c,confirmed,,plaid,{},HOME DEPOT #7378 PURCHASE,0.92,,2025-12-28T00:00:00
a83b1415-d62e-5655-beb6-daa9ffdf2a67,532788bd-1641-5dc9-b246-c4397ed4af60,c7c53ab9-c6fe-5a0b-b3a8-36f12237d898,6a8ed953-2c24-5301-8d91-e6aa9dcfeadf,d97309cb-eeb8-505a-9948-eec2d33394db,-262.11,USD,-262.11,,2025-12-28,ccb8e507-d6df-51d3-9c6b-2af43847184c,draft,,manual,{},HOME DEPOT #2152 ,0.88,,2025-12-28T00:00:00
cc486b70-80ac-5d01-b8a9-6abf61ec4d12,fb1ad2c1-a5b0-5ae0-9d88-507024507a14,494fb35b-ea2e-5ea2-8e6a-da836c11e230,dac49113-c1bb-5b26-8af5-745de0febf46,c9ef2dab-c18a-5c65-bdc7-b6b34f18356e,-33.99,USD,-33.99,,2025-12-28,78973b8a-ca75-5365-a413-1efb5fe538d0,confirmed,,manual,{},CVS PHARMACY #7544,0.95,,2025-12-28T00:00:00
1be85235-1ba9-57e3-a855-c278999159a4,532788bd-1641-5dc9-b246-c4397ed4af60,859c8fb0-d2a2-5d68-ad57-6ad36dcbffcc,6a8ed953-2c24-5301-8d91-e6aa9dcfeadf,f573b94f-d6d1-51c3-a8dd-9f4c61a57329,-116.71,USD,-116.71,,2025-12-29,0c9330d7-1154-5540-9033-ff3ccdfd842d,confirmed,,manual,{},VERIZON WIRELESS 2591,0.91,,2025-12-29T00:00:00
43740883-473a-5b59-aa84-56b5503498d7,532788bd-1641-5dc9-b246-c4397ed4af60,c7c53ab9-c6fe-5a0b-b3a8-36f12237d898,6a8ed953-2c24-5301-8d91-e6aa9dcfeadf,b8eadc23-f654-5613-9f2a-cf111cf0ed88,-36.49,USD,-36.49,,2025-12-29,83564403-ac9f-5db5-a4fb-344879db34db,confirmed,,plaid,{},TRADER JOE'S #5510,0.71,,2025-12-29T00:00:00
8192d1b8-ac35-5064-aab6-dd4f33efaeb5,532788bd-1641-5dc9-b246-c4397ed4af60,c7c53ab9-c6fe-5a0b-b3a8-36f12237d898,6a8ed953-2c24-5301-8d91-e6aa9dcfeadf,4af9f4ae-4781-5cb6-8281-5c9f09d25ac0,-72.44,USD,-72.44,,2025-12-29,ba8264d5-be92-573d-bee0-fc77ba1eba53,confirmed,,plaid,{},TARGET 8206 PAYMENT,0.79,,2025-12-29T00:00:00
215608d3-f60f-5412-b1e5-4bc5c2566c0a,fb1ad2c1-a5b0-5ae0-9d88-507024507a14,de3e3182-4126-54b8-a5b3-1fbacfb03c9e,dac49113-c1bb-5b26-8af5-745de0febf46,68f0922a-39b9-507c-92a6-e2500de5f321,-188.53,USD,-188.53,,2025-12-29,83564403-ac9f-5db5-a4fb-344879db34db,confirmed,,manual,{},COSTCO WHSE #7192,0.97,,2025-12-29T00:00:00
7c8cbd4a-80c3-548d-9cf0-8176b0553661,fb1ad2c1-a5b0-5ae0-9d88-507024507a14,494fb35b-ea2e-5ea2-8e6a-da836c11e230,dac49113-c1bb-5b26-8af5-745de0febf46,2b4a9416-2f9a-5c84-8a99-089c2a8da440,-117.71,USD,-117.71,,2025-12-29,bf16b8ec-849c-50c6-9240-c9ae62d9ba69,confirmed,,manual,{},COMCAST 4318,0.99,,2025-12-29T00:00:00
7e9bc61b-f4a7-500e-8a5f-66656988ed42,532788bd-1641-5dc9-b246-c4397ed4af60,859c8fb0-d2a2-5d68-ad57-6ad36dcbffcc,6a8ed953-2c24-5301-8d91-e6aa9dcfeadf,d97309cb-eeb8-505a-9948-eec2d33394db,-176.51,USD,-176.51,,2025-12-30,077786c2-88f8-517e-9a65-266b802523c4,confirmed,,plaid,{},HOME DEPOT #5195 PURCHASE,0.92,,2025-12-30T00:00:00
1c11a29f-2e02-599a-aee5-26367487c133,532788bd-1641-5dc9-b246-c4397ed4af60,859c8fb0-d2a2-5d68-ad57-6ad36dcbffcc,6a8ed953-2c24-5301-8d91-e6aa9dcfeadf,d97309cb-eeb8-505a-9948-eec2d33394db,-100.49,USD,-100.49,,2025-12-30,ccb8e507-d6df-51d3-9c6b-2af43847184c,confirmed,,plaid,{},HOME DEPOT #2827 ,0.89,,2025-12-30T00:00:00
73ffdfc8-5446-572f-a0f5-b1acac272fa8,532788bd-1641-5dc9-b246-c4397ed4af60,859c8fb0-d2a2-5d68-ad57-6ad36dcbffcc,6a8ed953-2c24-5301-8d91-e6aa9dcfeadf,d97309cb-eeb8-505a-9948-eec2d33394db,-155.39,USD,-155.39,,2025-12-30,ccb8e507-d6df-51d3-9c6b-2af43847184c,confirmed,,manual,{},HOME DEPOT #9311 ,0.86,,2025-12-30T00:00:00
42839dd3-6795-5fce-94f9-fe7d2f5a238d,fb1ad2c1-a5b0-5ae0-9d88-507024507a14,de3e3182-4126-54b8-a5b3-1fbacfb03c9e,dac49113-c1bb-5b26-8af5-745de0febf46,c905592e-a82b-5c8e-904a-d39c475430ef,-49.16,USD,-49.16,,2025-12-30,f43ab923-88d2-5d30-b514-e67d3c90367a,confirmed,,manual,{},SHELL OIL 3532 PAYMENT,0.96,,2025-12-30T00:00:00
899c6d99-be7a-5fbf-93cf-c23746ed4970,fb1ad2c1-a5b0-5ae0-9d88-507024507a14,de3e3182-4126-54b8-a5b3-1fbacfb03c9e,dac49113-c1bb-5b26-8af5-745de0febf46,f2a9ca2a-37af-503e-8036-0623ac1a9dbc,-19.95,USD,-19.95,,2025-12-30,c163ef62-5201-5cb2-bf0d-781443a4e5aa,confirmed,,manual,{},APPLE.COM/BILL,0.96,,2025-12-30T00:00:00
90e9e84e-aa76-543a-8262-4d77965cbb4a,fb1ad2c1-a5b0-5ae0-9d88-507024507a14,de3e3182-4126-54b8-a5b3-1fbacfb03c9e,dac49113-c1bb-5b26-8af5-745de0febf46,5813fb16-6db8-5fd5-9486-97b3414b3ad6,-102.92,USD,-102.92,,2025-12-30,83564403-ac9f-5db5-a4fb-344879db34db,confirmed,,manual,{},WHOLE FOODS 6046 ,0.98,,2025-12-30T00:00:00
566dbb5f-6c35-5854-84d5-f1a4a62dbf27,532788bd-1641-5dc9-b246-c4397ed4af60,859c8fb0-d2a2-5d68-ad57-6ad36dcbffcc,6a8ed953-2c24-5301-8d91-e6aa9dcfeadf,bbc36a1d-bf0a-5d6c-ae4f-ff309f63cf39,-245.54,USD,-245.54,,2025-12-31,12915486-2f7b-557e-9d40-6d2f4442ed6d,confirmed,,manual,{},BEST BUY,1.0,,2025-12-31T00:00:00
cb5a231d-f904-5f3a-a942-a880bdbf7fdb,532788bd-1641-5dc9-b246-c4397ed4af60,c7c53ab9-c6fe-5a0b-b3a8-36f12237d898,6a8ed953-2c24-5301-8d91-e6aa9dcfeadf,d97309cb-eeb8-505a-9948-eec2d33394db,-139.87,USD,-139.87,,2025-12-31,ccb8e507-d6df-51d3-9c6b-2af43847184c,confirmed,,manual,{},HOME DEPOT #8730 PURCHASE,0.93,,2025-12-31T00:00:00
7d99ca37-256f-5a74-8b33-989bfe80d6fa,532788bd-1641-5dc9-b246-c4397ed4af60,c7c53ab9-c6fe-5a0b-b3a8-36f12237d898,6a8ed953-2c24-5301-8d91-e6aa9dcfeadf,d97309cb-eeb8-505a-9948-eec2d33394db,-263.16,USD,-263.16,,2025-12-31,077786c2-88f8-517e-9a65-266b802523c4,confirmed,,manual,{},HOME DEPOT #8304 PURCHASE,0.81,,2025-12-31T00:00:00
a1c0465e-7b00-5e53-9380-8dd283a98fb4,fb1ad2c1-a5b0-5ae0-9d88-507024507a14,494fb35b-ea2e-5ea2-8e6a-da836c11e230,dac49113-c1bb-5b26-8af5-745de0febf46,808b3755-614e-5b7e-ba90-ef88c5558ae5,-25.13,USD,-25.13,,2025-12-31,f43ab923-88d2-5d30-b514-e67d3c90367a,draft,,manual,{},LYFT,0.94,,2025-12-31T00:00:00
48e55c00-88ea-5359-bb6b-08f574aec7ff,fb1ad2c1-a5b0-5ae0-9d88-507024507a14,de3e3182-4126-54b8-a5b3-1fbacfb03c9e,dac49113-c1bb-5b26-8af5-745de0febf46,78bab17d-4ce4-5345-97e7-6969d2e7a5e9,-638.74,USD,-638.74,,2025-12-31,b7ec2236-fab9-5f74-9e59-c0476c5dccf2,confirmed,,plaid,{},DELTA AIR LINES 8630,0.72,,2025-12-31T00:00:00
d7a95b66-fc1e-5b9b-9507-8b2d417d468f,fb1ad2c1-a5b0-5ae0-9d88-507024507a14,de3e3182-4126-54b8-a5b3-1fbacfb03c9e,dac49113-c1bb-5b26-8af5-745de0febf46,d97309cb-eeb8-505a-9948-eec2d33394db,-192.75,USD,-192.75,,2026-01-01,ccb8e507-d6df-51d3-9c6b-2af43847184c,confirmed,,plaid,{},HOME DEPOT #1139 PURCHASE,0.77,,2026-01-01T00:00:00
12848c9b-89a0-57ab-8f14-932c12c98afb,fb1ad2c1-a5b0-5ae0-9d88-507024507a14,494fb35b-ea2e-5ea2-8e6a-da836c11e230,dac49113-c1bb-5b26-8af5-745de0febf46,2d8b3f27-58fe-5583-8d7e-995c79ade98a,-27.97,USD,-27.97,,2026-01-02,83564403-ac9f-5db5-a4fb-344879db34db,confirmed,,manual,{},KROGER #6054,0.86,,2026-01-02T00:00:00
7c777083-4f0e-53cf-a670-b0da296a562b,532788bd-1641-5dc9-b246-c4397ed4af60,859c8fb0-d2a2-5d68-ad57-6ad36dcbffcc,6a8ed953-2c24-5301-8d91-e6aa9dcfeadf,b8eadc23-f654-5613-9f2a-cf111cf0ed88,-79.42,USD,-79.42,,2026-01-03,83564403-ac9f-5db5-a4fb-344879db34db,confirmed,,manual,{},TRADER JOE'S #6821,0.98,,2026-01-03T00:00:00
cbd66dfa-8c45-5ebf-95fb-ecf6849b2378,532788bd-1641-5dc9-b246-c4397ed4af60,c7c53ab9-c6fe-5a0b-b3a8-36f12237d898,6a8ed953-2c24-5301-8d91-e6aa9dcfeadf,234091f8-66bb-5bb3-84d3-5acfb26b89bb,-11.85,USD,-11.85,,2026-01-03,f43ab923-88d2-5d30-b514-e67d3c90367a,confirmed,,manual,{},UBER *TRIP 6191,0.81,,2026-01-03T00:00:00
